"id","yale_id","note_count","remark_abbr","remark"
7055,8113,1,"VAR:","M 5.2 - 11.3v.  Period varies; mean period 388.14d, range 379 - 392.7d."
7056,8114,1,"D:  ","6.5 A7V, 6.5 A7V, 17y, a = 0.11"". Combined mag., color."
7057,8115,1,"D:  ","White dwarf companion."
7058,8116,1,"D:  ","7.0 A7V, 7.0 A7V, 34.44y, a = 0.227"".  Combined mag., colors.  Measured sep. 0.090"" on 1985.5 by speckle interferometry."
7059,8116,1,"DYN:","0.014""."
7060,8119,1,"D:  ","AB binary.  B, 7v at 1""."
7061,8119,1,"G:  ","Cep OB2; exciting star of HII region S129."
7062,8476,1,"G:  ","61 Cyg group."
7063,8119,1,"S:  ","Also classified O9 and B0II. Spectrophotometric classification by Chalonge, B0II. Most observers give B0V, perhaps O9V"
7064,8119,2,"S:  ","or B0IV."
7065,8121,1,"VAR:","Amp. 0.045V."
7066,8123,1,"D:  ","AB 5.2 F7V, 5.3 F7V, 5.70y, a = 0.26"".  Combined mag., colors.  Component C, 9.5v at 48"" optical."
7067,8123,1,"DYN:","0.062""."
7068,8123,1,"SB: ","5.70y D, K 24.9k/s, V0 -15.2k/s, asini 633.  Resolved by speckle interferometry 1983.93, sep. 0.41""."
7069,8128,1,"G:  ","Hyades group."
7070,8129,1,"VAR:","6.44 - 6.50V."
7071,8130,1,"C:  ","Color excess E(B-V) = +0.09."
7072,8130,1,"D:  ","AB 3.82 F0IV, 6.42 G1V, 49.80y, a = 0.85"".  Components C, 13v at 29"" and P, 12v at 72"", both optical.  Q, 12v at 90"","
7073,8130,1,"D:  ","physical.  R, 13v at 90"", CPM."
7074,8130,1,"DYN:","0.046""."
7075,8130,1,"SB: ","0.143d not confirmed."
7076,8130,1,"VAR:","Delta Sct 3.65 - 3.84V.  2-3 hrs.? Possibly variable period."
7077,8131,1,"D:  ","Sep. 0.08"".  May be only single star."
7078,8131,1,"N:  ","Kitalpha; Kitel Phard; Kitalphar."
7079,8131,1,"S:  ","Oxygen deficient relative to magnesium.  Also classified G2II-III + A4V."
7080,8131,1,"SB: ","98.81d, K1 15.67k/s, K2 12.49k/s, V0 -17.8k/s, m1sin3i 0.102, m2sin3i 0.127, asini 21.3."
7081,8131,2,"SB: ","Unresolved by speckle interferometry.  vsini both components =<50k/s."
7082,8133,1,"D:  ","7.0 G2IV, 7.2 G2IV, 84.4y, a = 0.61"".  Combined mag., colors."
7083,8136,1,"G:  ","Member of the local association (Pleiades group)."
7084,8137,1,"S:  ","Sp. shows Mn. Helium-weak star."
7085,8137,1,"SB: ","Suspected SB, 6.1, 6.1v, sep. 0.1""."
7086,8140,1,"D:  ","Companion A7V or G0V."
7087,8140,1,"DYN:","0.048""."
7088,8141,1,"M:  ","Old disk population runaway star."
7089,8143,1,"G:  ","Cyg OB4; embedded in dust."
7090,8143,1,"SB: ","11.043d?"
7091,8143,1,"VAR:","H alpha profile varies."
7092,8145,1,"VAR:","SRb 7.7 - 9.4p, 320d."
7093,8146,1,"D:  ","AB CPM; 79000?y.  Component B, 10.0v G8.5V, probably optical."
7094,8146,1,"G:  ","Cyg OB4."
7095,8146,1,"SB: ","ADS 14831A. Expanding circumstellar shell."
7096,8146,1,"VAR:","4.28 - 4.50V."
7097,8148,1,"D:  ","AB binary.  B is K4.  Components D and E, 12v at 247"" and 149"" probably optical."
7098,8148,1,"DYN:","0.049""."
7099,8148,1,"SB: ","ADS 14847A, 21.3462d, K 24.0k/s, V0 -17.2k/s, asini 6.82."
7100,8149,1,"G:  ","Probable Hyades group."
7101,8151,1,"VAR:","Alpha CV 4.77 - 4.87V, 2.1215d."
7102,8153,1,"D:  ","AB fixed."
7103,8153,1,"G:  ","Cep OB2; immersed in faint reflection nebula Ced. 191."
7104,8153,1,"S:  ","Shell star. H alpha in emission."
7105,8153,1,"SB: ","ADS 14832A, spectroscopic triple system.  225.44d, K 21.9k/s, V0 -6.1k/s, asini 66.1, and 5.4136d, K 40.0k/s, V0"
7106,8153,2,"SB: ","-11.1k/s, asini 2.96."
7107,8153,1,"VAR:","Ell?, 6.40 - 6.44V, 5.4d?"
7108,8154,1,"G:  ","Cyg OB7; exciting star of HII region S119. Runaway star from Cep OB2 association?"
7109,8154,1,"S:  ","Also classified O8V and O8III((f)).  H alpha emission moderately intense 1959 to 1970; absorption increasing 1973-1976."
7110,8154,1,"VAR:","5.05 - 5.075V, 3.390d."
7111,8156,1,"VAR:","SRb 8.6 - 10.3p, 233.3d."
7112,8157,1,"D:  ","Binary, sep. 0.130"", about 30y.  Unresolved by speckle interferometry."
7113,8157,1,"S:  ","Also classified F2Ib.  IUE observations indicate B6-7 companion."
7114,8157,1,"VAR:","Delta Cep 5.77 - 5.96V, 3.332816d.  Uncertain which component of ADS 14859 is var.  Perhaps Delta Sct type."
7115,8162,1,"N:  ","ALDERAMIN; Alderaimin."
7116,8162,1,"VAR:","ADS 14858A, Delta Sct?, 2.41 - 2.47V."
7117,8164,1,"D:  ","AB binary. B is B3V."
7118,8164,1,"DYN:","0.005""."
7119,8164,1,"G:  ","Cep OB2."
7120,8164,1,"SB: ","75d period not confirmed by RV of the blue companion in the nonvariable VV Cephei system.  The second component B2V,"
7121,8164,2,"SB: ","1.9 mag. fainter than primary.  SKYLAB indicates cool star with hot companion.  vsini secondary 50k/s.  Resolved by"
7122,8164,3,"SB: ","speckle interferometry 1986.45, sep. 0.09""."
7123,8164,1,"VAR:","Variable shell spectrum."
7124,8165,1,"G:  ","Eta Cep group."
7125,8165,1,"N:  ","34 Vul in Peg. Very close to boundary."
7126,8166,1,"D:  ","AB binary.  Component B, G5IV."
7127,8169,1,"SB: ","20.30d, K 45.7k/s, V0 -4.0k/s, msin3i 1.88, asini 11.5."
7128,8170,1,"G:  ","Sirius group; UMa stream."
7129,8170,1,"SB: ","3.2434d, K 62.0k/s, V0 +0.4k/s, asini 2.76."
7130,8171,1,"G:  ","Embedded in reflection nebulosity."
7131,8171,1,"S:  ","Shell star."
7132,8171,1,"SB: ","1.12215d.  Other possible periods 2.438942 and 0.708469d, the approximate rotational period."
7133,8173,1,"D:  ","AB CPM.  Companion K0V."
7134,8173,1,"SB: ","ADS 14909B."
7135,8177,1,"S:  ","Metallic-line type F0:, K-line A5-7. SrII stronger than for Ib, but not a supergiant."
7136,8178,1,"D:  ","Companions optical."
7137,8183,1,"G:  ","Wolf 630 group."
7138,8189,1,"D:  ","Component B of which primary is HR 8193."
7139,8191,1,"G:  ","Hyades group."
7140,8193,1,"D:  ","Component A in system of which B is HR 8189.  Other components 11.6, 13.4, 14.6v."
7141,8194,1,"D:  ","ADS 14943A.  All companions 10.5m or fainter."
7142,8194,1,"SB: ","6.9463d, K 71.4k/s, V0 -19.5k/s, msin3i 1.37, asini 6.82."
7143,8196,1,"VAR:","SRb 5.43 - 5.97V, about 50d."
7144,8198,1,"VAR:","Delta Sct?"
7145,8204,1,"N:  ","DM is CoD (star moved from -23d zone to -22d zone between 1855 and 1875).  In Southern Durchmusterung extension"
7146,8204,1,"N:  ","(Schoenfeld 1886), SD-23d442."
7147,8204,1,"S:  ","BaII star.  Overabundance of praseodymium.  White dwarf companion."
7148,8207,1,"G:  ","UMa stream."
7149,8209,1,"D:  ","ADS 14969A.  Companions optical.  B 12.06V, +1.13(B-V), 33"".  C 10.38V, +0.46(B-V), -0.04(U-B), F5V, 54"", vsini =<54k/s."
7150,8209,2,"D:  ","Components B and C sometimes interchanged."
7151,8209,1,"G:  ","Cyg OB4."
7152,8209,1,"S:  ","Nitrogen deficient."
7153,8210,1,"SB: ","21.724d, K 41.5k/s, V0 -12.4k/s, asini 12.4."
7154,8210,1,"VAR:","Delta Sct amp. 0.01V, 0.044d."
7155,8213,1,"N:  ","DM is CoD."
7156,8213,1,"S:  ","Also classified G7IIIbCN-0.5Fe-1."
7157,8215,1,"G:  ","Member of the local association (Pleiades group)."
7158,8215,1,"SB: ","27.54d."
7159,8216,1,"G:  ","Region of NGC 7092."
7160,8216,1,"VAR:","Alpha CV?, 5.20 - 5.30V, 0.726d."
7161,8219,1,"VAR:","Amp. 0.06V."
7162,8220,1,"G:  ","Hyades moving group."
7163,8224,1,"D:  ","Optical."
7164,8232,1,"D:  ","Both companions optical."
7165,8232,1,"G:  ","With Alpha Aqr (HR 8414) and Epsilon Peg (HR 8308) forms an OB triple system. Motion of HR 8232 and 8414"
7166,8232,2,"G:  ","(separated by 12d) is nearly perpendicular to the galactic plane."
7167,8232,1,"N:  ","Sadalsuud; Sadalsud; Sad es Saud; Sadalsund; Saad el Sund."
7168,8237,1,"S:  ","Lambda Boo star, Mg 4481 wk."
7169,8238,1,"D:  ","ADS 15032AB, 50y. B, 7.84V, +0.18(B-V), +0.06(U-B), A2.5V, vsini 60:k/s.  Third component discovered by speckle"
7170,8238,2,"D:  ","interferometry, mag. diff about 4v. Sep. 0.025"".  Possible circumstellar material."
7171,8238,1,"DYN:","0.004""."
7172,8238,1,"G:  ","Cep OB1."
7173,8238,1,"N:  ","Alfirk; Alphirk."
7174,8238,1,"SB: ","ADS 15032A, 10.893d, K 3.1k/s, V0 -3.1k/s, asini 0.397.  Resolved by speckle interferometry 1986.45, sep. 0.11""."
7175,8238,1,"VAR:","ADS 15032A, Beta C 3.16 - 3.27V, 0.1904881d, modulation period 10.893d.  SiIV and CIV vary. Satellite UV obs."
7176,8238,2,"VAR:","indicate temp. varies 1340d, max./min. radius 1.038."
7177,8242,1,"S:  ","Cool component also classified G8III.  vsini both components =<50k/s."
7178,8242,1,"SB: ","1322d, K 9.2k/s, V0 -27.0k/s, asini 145."
7179,8243,1,"G:  ","Cep OB2."
7180,8248,1,"C:  ","U-B scatter from +1.850 to +2.05."
7181,8248,1,"G:  ","Cyg OB7."
7182,8248,1,"S:  ","Strong circumstellar components.  Unusually high Li content."
7183,8252,1,"G:  ","UMa stream."
7184,8253,1,"S:  ","Also classified Am, F2IV."
7185,8254,1,"D:  ","A* 3.76 K0III, 2.84y, a = 0.052""."
7186,8254,1,"G:  ","Wolf 630 group."
7187,8254,1,"SB: ","1020d, K 8.0k/s, V0 +34.0k/s, asini 103."
7188,8257,1,"SB: ","12.21d, K 52.0k/s, V0 -43.2k/s, msin3i 0.966, asini 8.27."
7189,8258,1,"D:  ","6.7 A2V, 7.0 A4V, 173.9y, a = 0.293"".  Combined mag.  A third component is suspected."
7190,8258,1,"DYN:","0.008""."
7191,8260,1,"D:  ","Component A is SB, 5.0, 6.3v, 0.0047""; component B, 9.5v K1III-IV:  at 68"", physical, vsini =<54k/s."
7192,8260,1,"S:  ","Shell star. Shell spectrum resembles supergiant A-type with vsini 50k/s.  Also classified B3IIIe."
7193,8260,1,"VAR:","Gamma Cas 4.44 - 4.72V.  Polarization variable.  Slight variation in H alpha line width."
7194,8262,1,"G:  ","Hyades group."
7195,8262,1,"P:  ","Polarization possibly due to circumstellar dust scattering."
7196,8262,1,"S:  ","Also classified M4e-M6eIII."
7197,8262,1,"VAR:","SRb 6.8 - 8.9p, 131.1d; secondary period 235.3d."
7198,8263,1,"D:  ","CPM."
7199,8263,1,"G:  ","UMa stream."
7200,8264,1,"D:  ","Speckle interferometry indicates mag. diff 3.0, sep. 0.033""; D. W. Dunham gives 5.1, 7.1v, 0.07""."
7201,8264,1,"SB: ","8016d, K 11.3k/s, V0 -21.0k/s, asini 1050.  Massive invisible component."
7202,8265,1,"D:  ","AB CPM.  B is 7.65V, +0.37(B-V), -0.01(U-B), F2V; vsini 30k/s."
7203,8265,1,"SB: ","SB = occultation binary unresolved by speckle interferometry."
7204,8267,1,"VAR:","Delta Sct?"
7205,8270,1,"D:  ","Optical."
7206,8272,1,"VAR:","Cst 6.4p."
7207,8278,1,"G:  ","Hyades group."
7208,8278,1,"N:  ","Nashira."
7209,8278,1,"S:  ","Violet part of spectrum indicates luminosity III; G-band region, V; SrII4077 very strong, indicating luminosity II."
7210,8278,2,"S:  ","Also classified Am."
7211,8279,1,"G:  ","Cep OB2."
7212,8279,1,"VAR:","Alpha Cyg 4.69 - 4.78V.  H alpha profile var."
7213,8280,1,"D:  ","Binary.  Companion A3."
7214,8281,1,"D:  ","AC fixed. C, 8.05V, +0.23(B-V), -0.68(U-B), B1.5V at 12"", vsini 80k/s. AD also fixed.  D, 8.03V, +0.20(B-V), -0.72(U-B),"
7215,8281,2,"D:  ","B2IV at 20"", vsini 270k/s.  In earlier sources C is brighter than D."
7216,8281,1,"G:  ","Cep OB2; exciting star of HII region S131; in cluster TR 37."
7217,8281,1,"M:  ","Unlikely that this system is related to the X-ray source Cep X-4."
7218,8281,1,"SB: ","ADS 15184A, 3.7098d, K1 103.7k/s, K2 298k/s, V0 -6.4k/s, m1sin3i 18.7, m2sin3i 6.5,"
7219,8281,2,"SB: ","a1sini 5.27, a2sini 15."
7220,8283,1,"G:  ","Wolf 630 group."
7221,8283,1,"SB: ","5.5, 7.5v, sep. 0.0008"", 13.17399d, K 23.2k/s, V0 -1.3k/s, asini 4.1314.  RV also varies in a longer period."
7222,8283,2,"SB: ","Unresolved by speckle interferometry."
7223,8284,1,"D:  ","AB binary.  B, 10.5v at 3"".  Component C, optical."
7224,8284,1,"DYN:","0.007""."
7225,8285,1,"D:  ","CPM."
7226,8286,1,"RV: ","Published values discordant, -7 to +18."
7227,8287,1,"G:  ","In Ursa cluster?"
7228,8290,1,"G:  ","In reflection nebula."
7229,8291,1,"G:  ","Sirius group."
7230,8293,1,"G:  ","Hyades group."
7231,8293,1,"S:  ","Violet region of spectrum indicates luminosity III; G-band region, V."
7232,8293,1,"SB: ","6.9, 7.0v, sep. 0.001"", 6.3702d, K 82.1k/s, V0 -25.5k/s, msin3i 1.62, asini 7.19."
7233,8294,1,"D:  ","Suspected occultation double."
7234,8294,1,"VAR:","Amp. 0.010V, 0.02B, 0.064d."
7235,8295,1,"D:  ","Suspected occultation double."
7236,8296,1,"VAR:","Nova Cyg #2, 3v at max."
7237,8297,1,"VAR:","Lb 5.6 - 7.0v.  Formerly called DS Peg, now in Cyg."
7238,8298,1,"VAR:","SRb 5.9 - 7.1v, 35?d."
7239,8300,1,"D:  ","6.4 B9.5V, 6.6 A0V, 27.2y, a = 0.16"".  ADS 15251 8.3, 8.3, 11.9m at 2' may be member of same system."
7240,8300,1,"DYN:","0.017""."
7241,8300,1,"SB: ","Brighter component of visual double.  1.7290d, K 110.0k/s, V0 -25.5k/s, msin3i 0.956, asini 2.62."
7242,8301,1,"N:  ","Azelfafage."
7243,8301,1,"SB: ","26.33d, K 16.5k/s, V0 -8.2k/s, asini 5.97."
7244,8305,1,"G:  ","Pleiades group."
7245,8306,1,"VAR:","Lb, 6.3 - 7.08B."
7246,8307,1,"D:  ","AB CPM.  B is A0.  AP, 5.6 11.0v sep. 1.5"" binary."
7247,8308,1,"C:  ","Large infrared excess."
7248,8308,1,"D:  ","ADS 15268AB optical."
7249,8308,1,"G:  ","See HR 8232."
7250,8308,1,"N:  ","ENIF; Enf; Enir; Al Anf; Os Pegasi; Fom."
7251,8308,1,"S:  ","Ultraviolet FeII emission. MgII emissions indicate a cooler shell surrounding the supergiant. Barium marginally"
7252,8308,2,"S:  ","overabundant."
7253,8308,1,"VAR:","0.7 - 3.5V.  1.7m flare 1972 Sept. 26-7; fainter than normal following night."
7254,8309,1,"D:  ","AB 4.78 F4V, 6.09 G2V, 507.5y, a = 4.278"".  B is HR 8310.  Combined colors. Mag. for blend 4.50V. Components C, D,"
7255,8309,2,"D:  ","optical.  D, at 201"" is ADS 15275, 6.9 A5, 13.3v sep. 16""."
7256,8309,1,"DYN:","0.052""."
7257,8310,1,"D:  ","See HR 8309."
7258,8310,1,"DYN:","0.052""."
7259,8314,1,"VAR:","Amp. 0.02V, 24.90d.  Var. due to star spots? Period corresponds to period of rotation. Variable H and K emission"
7260,8314,2,"VAR:","indicates chromospheric activity."
7261,8315,1,"D:  ","AB 4.7 F2IV, 5.0 F6IV, 11.558y, a = 0.255"".  ADS 15281C, 10.8v at 13.8"" possibly in hyperbolic orbit about AB or is"
7262,8315,2,"D:  ","optical."
7263,8315,1,"DYN:","0.024""."
7264,8315,1,"SB: ","ADS 15281B, 5.97152d, K 34.2k/s, V0 -5.7k/s, asini 2.803.  ADS component B the more massive.  Component A, SB2,"
7265,8315,2,"SB: ","4.77d, disproved; A is single.  B resolved by speckle interferometry 1983.93, sep. 0.10""."
7266,8316,1,"C:  ","Large infrared excess."
7267,8316,1,"G:  ","Cep OB2."
7268,8316,1,"N:  ","Herschel's ""Garnet Star"". Both Bayer (1603) and Argelander (1843) showed Mu Cep in the position of 14 Cep = HR"
7269,8316,2,"N:  ","8406.  Heis (1872), however, in cataloguing the stars in Argelander's Atlas, misidentified Mu as the star"
7270,8316,3,"N:  ","currently known as the variable Mu Cep (HR 8316). A third star, 13 Cep (HR 8371), was identified in BAC and"
7271,8316,4,"N:  ","numerous subsequent old catalogues as Mu Cep. See HR 8371, HR 8406."
7272,8316,1,"S:  ","Ultraviolet FeII emission. STRATOSCOPE II observations indicate infrared H2O bands."
7273,8316,1,"VAR:","ADS 15271A, SRc 3.43 - 5.1v, 730d; also a cycle of 4400d.  Mean magnitude varies 13.5y.  Correspondence between"
7274,8316,2,"VAR:","polarization and light."
7275,8318,1,"R:  ","Occultation diam. = 0.0028""."
7276,8318,1,"VAR:","SRb 5.90 - 6.14V, about 25d."
7277,8321,1,"S:  ","Strong He 10830 emission."
7278,8322,1,"D:  ","ADS 15314A.  Component A is SB, 3.2, 5.2v, 0.0018""; B, 15.8v, 69""; C 12.7v, 120""."
7279,8322,1,"N:  ","Deneb Algedi; Deneb Algiedi; Scheddi; Sheddi."
7280,8322,1,"S:  ","Delta Sct spectrum.  Also classified Delta Del, A7mIII."
7281,8322,1,"SB: ","1.0228d, K 70.8k/s, V0 -0.2k/s, asini 0.996."
7282,8322,1,"VAR:","EA (possibly RS CVn type) 2.83 - 3.05V, 1.0227789d.  Form of light curve varies."
7283,8324,1,"N:  ","78 Dra in Cep."
7284,8326,1,"D:  ","Sep. 0.102""."
7285,8326,1,"S:  ","Also classified A2III."
7286,8327,1,"G:  ","Cep OB2."
7287,8327,1,"S:  ","Also classified O9II and O9I.  Continuous emission at Balmer limit."
7288,8329,1,"S:  ","vsini G0 component 100k/s, A4 component =<50k/s."
7289,8334,1,"VAR:","Alpha Cyg 4.25 - 4.35V, 7.6:d."
7290,8335,1,"G:  ","Cyg OB7."
7291,8335,1,"SB: ","72.0162d, K 7.8k/s, V0 -12.3k/s, asini 7.26."
7292,8337,1,"SB: ","vsini both components 20k/s."
7293,8343,1,"G:  ","Pleiades group."
7294,8343,1,"SB: ","5.3047d, K 37.0k/s, V0 -23.9k/s, msin3i 0.0813, asini 2.29."
7295,8344,1,"D:  ","5.5 F2, 7.5, 29.0y, a = 0.396""; previous orbits 37.594y, a = 0.433"" and 27.508y, a = 0.387""."
7296,8344,1,"VAR:","Delta Sct?"
7297,8348,1,"D:  ","Both components optical."
7298,8348,1,"S:  ","Also classified B6Vp."
7299,8349,1,"S:  ","Manganese star. Shows Hg, Mn."
7300,8349,1,"VAR:","Alpha CV, amp. 0.01V, 20.70d.  Double wave curve. Amplitude var."
7301,8350,1,"VAR:","I, amp. 0.4B."
7302,8351,1,"S:  ","Also classified F0-2V."
7303,8352,1,"D:  ","6.6 F0IV, 6.7 F0IV, 27.5y, a = 0.240"". Combined mag., color."
7304,8354,1,"S:  ","Weak lines, no G-band. Metals indicate F4V; H and K, late F."
7305,8355,1,"D:  ","Occultation third component 8.8v at 0.02""; AB, sep. 0.114"" by Finsen, 0.090-0.093"" by speckle interferometry."
7306,8356,1,"SB: ","17.79d?"
7307,8357,1,"D:  ","AB CPM. B is A1p Sr Si, vsini 60k/s. C, 13.2v at 55""."
7308,8357,1,"G:  ","Cep OB2."
7309,8357,1,"SB: ","ADS 15405A, 17.3263d, K 108.3k/s, V0 -6.5k/s, msin3i 20.8, asini 25.2. Theta Aur type."
7310,8357,1,"VAR:","ADS 15405A, Beta C?, 5.68 - 5.71V."
7311,8359,1,"S:  ","Also classified K0III."
7312,8361,1,"D:  ","Component B Am(A2/A6/F2)."
7313,8361,1,"S:  ","Also classified Am(A1/A9V/F0)."
7314,8362,1,"S:  ","Also classified A7III."
7315,8363,1,"D:  ","Optical."
7316,8364,1,"D:  ","AB CPM.  Companion F7V."
7317,8367,1,"VAR:","Delta Sct 6.13 - 6.21V, 0.147825d; also 0.11983 and possibly 0.14129 and 0.2172d."
7318,8368,1,"D:  ","5.1 F0IV, 5.1 F0IV, 6.094y, a = 0.127"", or 12.242y, a = 0.160"".  Combined mag., colors."
7319,8369,1,"VAR:","EA 6.11 - 6.36V, 1.464047d, amp. 0.20 in uvby system.  Similar spectral types both components, vsini 70k/s and 50k/s."
7320,8371,1,"G:  ","Cep OB2."
7321,8371,1,"N:  ","Identified in BAC and other old catalogues as Mu Cep, but this is inconsistant with Bayer's Mu. See HR"
7322,8371,2,"N:  ","8316, HR 8406."
7323,8371,1,"VAR:","H alpha profile variable."
7324,8374,1,"G:  ","Cep OB2."
7325,8375,1,"G:  ","Cep OB2; in HII region."
7326,8375,1,"RV: ","Pole on."
7327,8375,1,"S:  ","Shell star."
7328,8383,1,"D:  ","A* var. M2Iab, B6IIe.  Combined mag., colors.  Absolute magnitudes based on astrometric and spectroscopic data are"
7329,8383,2,"D:  ","-4.0V for red component, -2.3 for the blue."
7330,8383,1,"G:  ","Cep OB2."
7331,8383,1,"S:  ","Companion variously classified B9, B8Ve, and B6II."
7332,8383,1,"SB: ","7430.5d, K 19.4k/s, V0 -20.2k/s, msin3i 18.0, asini 1860.  The SB secondary is probably also the visual"
7333,8383,2,"SB: ","companion. Mass transfer from red star to the hot companion. SB unresolved by speckle interferometry at 4-meter Mayall"
7334,8383,3,"SB: ","telescope in 1975-6."
7335,8383,1,"VAR:","EA 4.80 - 5.36V, 6.65 - 7.46p, 7430d.  Also slow oscillations, amp. 0.15, per.  13.7y and amp. 0.03, per. 349d.  Red"
7336,8383,2,"VAR:","observations indicate Sr amp. 0.4m, 58d.  H alpha varies in 118.37d, period stable over 20y interval.  This is probably"
7337,8479,1,"D:  ","Probably single."
7338,8383,3,"VAR:","the pulsation period of the red component.  Amplitude varies in period 825d or more.  The blue companion may be"
7339,8383,4,"VAR:","intrinsically variable.  VV Cep also magnetic variable."
7340,8384,1,"C:  ","IR catalogue indicates Sp. K5, therefore the secondary of the binary."
7341,8384,1,"D:  ","Companion HD 208971, 7.0, K5III-IV, probably optical."
7342,8384,1,"G:  ","Cep OB2."
7343,8384,1,"SB: ","2.9899d, K 116.2k/s, V0 -10.6k/s, msin3i 2.47, asini 4.68."
7344,8386,1,"S:  ","Shell star. H alpha emission."
7345,8387,1,"G:  ","Epsilon Ind group."
7346,8389,1,"S:  ","Shell star."
7347,8391,1,"S:  ","Also classified F6V, F7IV."
7348,8396,1,"D:  ","Component B, 7.2v, at 3.7"" variously classified G2V, G2III:, K0III:; C 11.7v at 143""."
7349,8396,1,"SB: ","0.9450d, K 97.9k/s, V0 +15.0k/s, asini 1.27."
7350,8396,1,"VAR:","ADS 15562A, EA 6.37 - 6.78V, 0.9450132d."
7351,8399,1,"G:  ","Cep OB2."
7352,8399,1,"VAR:","Secondary of visual double, 8.6 - 11.0v?"
7353,8400,1,"D:  ","Optical pair?"
7354,8402,1,"S:  ","Shell star."
7355,8402,1,"VAR:","Gamma Cas 4.68 - 4.89V, 4.57 - 4.65p."
7356,8403,1,"G:  ","Member of the local association (Pleiades group)."
7357,8406,1,"G:  ","NGC 457; Cep OB2."
7358,8406,1,"N:  ","Identifed as Mu Cep in ""Uranometria Nova"". This is as consistent with the Bayer Mu as HR 8316, but nearly"
7359,8406,2,"N:  ","all other sources abide by the identification of Mu Cep as HR 8316. See HR 8316, HR 8371."
7360,8406,1,"S:  ","Also classified O8.5III + O9V:."
7361,8406,1,"SB: ","3.0705d, K1 98.0k/s, K2 207.4k/s, V0 -7.1k/s, m1sin3i 6.16, m2sin3i 2.91, a1sini 4.14,"
7362,8406,2,"SB: ","a2sini 8.75.  Mass transfer between components.  Secondary overluminous for its mass."
7363,8406,1,"VAR:","Ell 5.56 - 5.66B, 3.070510d."
7364,8407,1,"D:  ","AB CPM."
7365,8407,1,"G:  ","Sirius group?  UMa stream."
7366,8407,1,"S:  ","Also classified B9.5VpCrSiSr."
7367,8408,1,"S:  ","H alpha variable; sometimes double weak emission."
7368,8410,1,"G:  ","Sirius group? UMa stream."
7369,8410,1,"S:  ","Also classified A8IVm, A9Vm, A8IVms (variable spectrum), A5/A9/F2."
7370,8410,1,"SB: ","7.8327d, K 6.8k/s, V0 +20.5k/s, asini 0.732."
7371,8414,1,"G:  ","See HR 8232."
7372,8414,1,"N:  ","SADALMELIK; Sadalmelek; Sadlamulk; El Melik; Saad el Melik."
7373,8414,1,"VAR:","He 10830 possibly variable."
7374,8416,1,"G:  ","Probable Hyades group."
7375,8416,1,"VAR:","Lb? 5.13 - 5.33V."
7376,8417,1,"D:  ","AB 4.61 A3m, 6.5 F7V or F3III-IV, 3800y, a = 11.5"".  Aa, 2.254y, a = 0.073"".  Component B is HD 209791 = GC 30876,"
7377,8417,2,"D:  ","vsini =<25k/s.  Component C, 12.7v at 97"" optical."
7378,8417,1,"DYN:","0.038""."
7379,8417,1,"G:  ","Hyades group."
